transcript_id,creation_time,date,username,line,role,Priming - G,Eliciting - G,Probing - G,Evaluating - G,Telling - G,NA - G,Yes/no question - G,Argumentation words - G,Connection to bigger picture - G,You focused question - G,Funneling - G,"Press for reasoning (G, S) - G","Revoicing (R, RP) - G",comments - G,Priming - GP,Eliciting - GP,Probing - GP,Evaluating - GP,Telling - GP,NA - GP,Yes/no question - GP,Argumentation words - GP,Connection to bigger picture - GP,You focused question - GP,Funneling - GP,"Press for reasoning (G, S) - GP","Revoicing (R, RP) - GP",comments - GP
2273,2021-02-22 14:44:24.802662+00:00,2/22/21,405,I believe that this strategy will always work,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,2021-02-22 14:39:56.450695+00:00,2/22/21,406,Welcome!,Teacher,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,2021-02-22 14:40:02.172561+00:00,2/22/21,401,Hello!,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,2021-02-22 14:40:30.126038+00:00,2/22/21,406,So tell me about the problem you're working on. What'd you get for your answer?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
2274,2021-02-22 14:40:44.389878+00:00,2/22/21,401,I got 3/10 and 4/10,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,2021-02-22 14:41:21.006839+00:00,2/22/21,406," Okay, so how did you get that",Teacher,,,1,,,,,,,1,,G,,,,,,,,,,,,,,,,
2274,2021-02-22 14:41:35.263198+00:00,2/22/21,406,Tell me more about what you did and the strategy you used,Teacher,,,1,,,,,1,,1,,G,,,,,,,,,,,,,,,,
2274,2021-02-22 14:42:55.753220+00:00,2/22/21,401," I used the LCD strategy. I noticed that the denominators 5 and 10 have 10 as their common denominator and then based on that, I converted 1/5 to 2/10 and 7/10 stayed. Then, I found two fractions between 2/10 and 7/10 and my two fractions were 3/10 and 4/10",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,2021-02-22 14:43:34.154905+00:00,2/22/21,406," Awesome, what made you decide to find the LCD",Teacher,,,1,1,,,,,,1,,G,,"does this count as evaluating? (if we ignore the next line, that is)",,,,,,,,,,,,,,
2274,2021-02-22 14:43:51.585653+00:00,2/22/21,406," Your answers are correct, I just want to see what made you decide to choose this",Teacher,,,1,1,,,,,,1,,G,,is this a general or specific press for reasoning?,,,,,,,,,,,,,,
2274,2021-02-22 14:45:02.202391+00:00,2/22/21,401,the denominator numbers have 10 as a least common multiple and on the number line the tenths place is also there thus I decided to use the LCD.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,2021-02-22 14:45:37.904717+00:00,2/22/21,406," Good reasoning, do you think this strategy will work every time? ",Teacher,,,1,1,,,1,1,1,1,,S,,,,,,,,,,,,,,,,
2274,2021-02-22 14:45:41.065516+00:00,2/22/21,401,My strategy of LCD will work to find two or more fractions between any pair of fractions,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,2021-02-22 14:46:06.410716+00:00,2/22/21,406,What if the numbers don't have a common denominator?,Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
2274,2021-02-22 14:46:19.175534+00:00,2/22/21,406,or a least common denominator you can find,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2274,2021-02-22 14:46:41.738873+00:00,2/22/21,406," think of the fractions 2/5 and 3/7, do you know what you might do then?",Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
2274,2021-02-22 14:46:46.984518+00:00,2/22/21,401," If the numbers don't have common denominators, I will look at the fractions number line worksheet to find a new common denominator",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,2021-02-22 15:13:29.065082+00:00,2/22/21,403," Hello, welcome ",Teacher,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,2021-02-22 15:13:50.288631+00:00,2/22/21,408,good morning,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,2021-02-22 15:14:50.733937+00:00,2/22/21,403," Hi, what are two fractions you find between 1/5 and 7/10?",Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
2284,2021-02-22 15:15:06.534757+00:00,2/22/21,408,I chose 2/7 and 5/8,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,2021-02-22 15:15:36.777684+00:00,2/22/21,403,What strategy did you use?,Teacher,,,1,,,,,1,,1,,G,,,,,,,,,,,,,,,,
2284,2021-02-22 15:16:46.123880+00:00,2/22/21,408," I looked at the numerators of 1/5 and 7/10, and found a number between them. So, 2. Then I did the same for the denominators for 1/5 and 7/10. I chose 7. ",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,2021-02-22 15:16:58.521357+00:00,2/22/21,408,So I got 2/7 and 5/8.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,2021-02-22 15:18:58.332481+00:00,2/22/21,403,good can you think of another strategy for this problem,Teacher,,,1,,,,1,1,,1,,S,,,,,,,,,,,,,,,,
2284,2021-02-22 15:19:47.242582+00:00,2/22/21,408,I can also use a common denominator,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2021-02-22 15:13:22.274616+00:00,2/22/21,401,welcome to class!,Teacher,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2021-02-22 15:13:26.170858+00:00,2/22/21,406,hi!,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2021-02-22 15:13:38.582117+00:00,2/22/21,401," So, how did you go about solving this math problem?",Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
2285,2021-02-22 15:14:09.593297+00:00,2/22/21,406,I picked a number between 1 and 7 and then another number between 5 and 10,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2021-02-22 15:14:55.051614+00:00,2/22/21,401,WHat two fractions did you come up with?,Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
2285,2021-02-22 15:15:06.307723+00:00,2/22/21,406,2/7 and 5/8,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2021-02-22 15:15:54.519939+00:00,2/22/21,401," So you're saying that you picked any number between the two numerators and any number between the denominators and made these into a new fraction, is that what you're saying?",Teacher,,,1,,,,1,,,1,,,R,,,,,,,,,,,,,,,
2285,2021-02-22 15:16:08.038217+00:00,2/22/21,406,Yeah,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2021-02-22 15:16:58.778129+00:00,2/22/21,401,Would your strategy work if you had to find two fractions between 1/3 and 4/5? would your strategy work then?,Teacher,,,1,,,,1,1,1,,,S,,,,,,,,,,,,,,,,
2285,2021-02-22 15:17:23.456446+00:00,2/22/21,406,Yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2021-02-22 15:18:01.007307+00:00,2/22/21,401,Can you please how you would solve this problem? finding two fractions between 1/3 and 4/15 based on your original straetgy,Teacher,,,1,,,,,1,,1,,S,,,,,,,,,,,,,,,,
2285,2021-02-22 15:18:09.449427+00:00,2/22/21,401,explain*,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2285,2021-02-22 15:19:02.226685+00:00,2/22/21,401,I meant 3/4 and 4/5 as teh fractions,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2285,2021-02-22 15:19:31.254496+00:00,2/22/21,406,two fractions are 2/4 and 3/5?,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2021-02-22 15:19:48.791044+00:00,2/22/21,401,3/4 and 4/5 are the fractions,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:13:29.203113+00:00,2/22/21,402,hello! welcome to math class!,Teacher,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:13:38.211020+00:00,2/22/21,407,hello!,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:13:56.319475+00:00,2/22/21,402,you were asked to find two fractions between 1/5 and 7/10. what fractions did you find?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:14:11.414147+00:00,2/22/21,407,i know a way to solve this,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:14:28.414088+00:00,2/22/21,402,please explain how to find the answer,Teacher,,,1,,,,,,,,,G,,,,,,,,,,,,,,,,
2287,2021-02-22 15:14:56.838787+00:00,2/22/21,407," if i find what is in between 1 and 7 and 5 and 10, those fractions will be between 1/5 and 7/10",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:15:21.792741+00:00,2/22/21,407,between 1 and 7 is 2 and between 7 and 10 is 8,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:15:31.953250+00:00,2/22/21,402," okay, can you please further explain your strategy? did you use a visual?",Teacher,,,1,,,,,1,,1,1,G,,general press and specific press for reasoning? is the visual question funneling?,,,,,,,,,,,,,,
2287,2021-02-22 15:16:29.062924+00:00,2/22/21,407,i can use the number line to ge the numbers in between so the fraction it made will fall between the two fractions,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:17:14.074452+00:00,2/22/21,407,i believe that it works,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:17:33.278553+00:00,2/22/21,402,Okay so are you saying that a number between 1 and 7 will be the numerator? and a number between 5 and 10 will be the denominator?,Teacher,,,1,,,,1,,,1,1,,R,,,,,,,,,,,,,,,
2287,2021-02-22 15:17:45.786223+00:00,2/22/21,402,Do you believe this will work with all fractions?,Teacher,,,1,,,,1,,1,1,,S,,,,,,,,,,,,,,,,
2287,2021-02-22 15:17:47.708648+00:00,2/22/21,407,yes that is true,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:18:15.897282+00:00,2/22/21,402,How can you use this strategy to find fractions between 1/3 and 2/4?,Teacher,,,1,,,,,1,,1,,S,,,,,,,,,,,,,,,,
2287,2021-02-22 15:18:50.493846+00:00,2/22/21,407," oh, my strategy does not work in this case",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:19:05.154809+00:00,2/22/21,407,there is no number between 1 and 2 or 3 and 4,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2021-02-22 15:19:41.056247+00:00,2/22/21,402,Do you think there are other fractions that this strategy will not work for?,Teacher,,,1,,,,,1,1,1,,S,,trying to get student to generalize strategy (connection to bigger picture),,,,,,,,,,,,,,
2288,2021-02-22 15:13:41.981023+00:00,2/22/21,405,Welcome,Teacher,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,2021-02-22 15:13:47.024987+00:00,2/22/21,411,Hi,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,2021-02-22 15:14:14.831101+00:00,2/22/21,405,What was your initial problem to the question?,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2288,2021-02-22 15:14:33.790720+00:00,2/22/21,411,Initial problem?,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,2021-02-22 15:14:39.428377+00:00,2/22/21,405,answers,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2288,2021-02-22 15:14:53.634477+00:00,2/22/21,405,sorry what were the answers the initial problem,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
2288,2021-02-22 15:15:01.547856+00:00,2/22/21,411,2/7 and 5/8 are between 1/5 and 7/10,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,2021-02-22 15:18:28.511595+00:00,2/22/21,411," Find numbers between 2 numerators and numbers between 2 denominators, put them together to come up with fraction",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2021-02-22 15:22:25.810574+00:00,2/22/21,405,Welcome,Teacher,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2021-02-22 15:22:28.747212+00:00,2/22/21,411,Hello,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2021-02-22 15:22:50.619380+00:00,2/22/21,405,What were your  answers to the question,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
2291,2021-02-22 15:22:52.822944+00:00,2/22/21,411,2/7 and 5/8 are between 1/5 and 7/10,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2021-02-22 15:23:10.609122+00:00,2/22/21,405,What steps did you take to get these two fractions,Teacher,,,1,,,,,,,1,,G,,"does ""steps"" count as argumentaion word in this context?",,,,,,,,,,,,,,
2291,2021-02-22 15:23:38.010999+00:00,2/22/21,411,I found 2 numbers between the 2 denominators and 2 numbers between the 2 numerators and put them together to get my new fraction,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2021-02-22 15:24:16.211030+00:00,2/22/21,405,I find that strategy very interesting. What is your justifcation for that strategy?,Teacher,,,1,1,,,,1,,1,,G,,evaluating? uses 2 argumentation words. is it worth it to keep track of that?,,,,,,,,,,,,,,
2291,2021-02-22 15:25:06.589583+00:00,2/22/21,411," As long as you can come up with a number between the 2 numerators and a number between the 2 denominators, the strategy will work\",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2021-02-22 15:25:39.405029+00:00,2/22/21,405,Will it work in all fractions?,Teacher,,,1,,,,,,1,,,S,,,,,,,,,,,,,,,,
2291,2021-02-22 15:26:40.303663+00:00,2/22/21,411,not if i am unable to thing of a numerator between the 2 numerators or denominator between the 2 denominators. So finding a fraction between 3/4 and 4/5 wont work,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2021-02-22 15:27:58.855548+00:00,2/22/21,405,What other strategies might you consider?,Teacher,,1,,,,,,1,,1,,,,change of topic to new strategies,,,,,,,,,,,,,,
2291,2021-02-22 15:28:33.161971+00:00,2/22/21,411,I might try using a fraction number line,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2021-02-22 15:29:00.974511+00:00,2/22/21,405,That new strategy is very helpful,Teacher,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
2293,2021-02-22 16:32:43.302686+00:00,2/22/21,308,I believe that 3/10 and 4/10 are between 1/5 and 7/10,Student,,,,,,,,,,,,,,student initiated depedent exchange!,,,,,,,,,,,,,,
2293,2021-02-22 16:38:05.180105+00:00,2/22/21,309," Hi Amy, can you tell me how you found 2 fractions between 1/5 and 7/10?",Teacher,,,1,,,,,,,1,,G,,,,,,,,,,,,,,,,
2293,2021-02-22 16:38:14.781943+00:00,2/22/21,308,I think that 3/10 and 4/10 are between 1/5 and 7/10,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,2021-02-22 16:38:46.616246+00:00,2/22/21,308,I found this by making 1/5 into 2/10,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,2021-02-22 16:38:49.301071+00:00,2/22/21,309,How did you arrive at 3/10 and 4/10? What method did you use?,Teacher,,,1,,,,,1,,1,,G,,"""method"" count as argumentation word?",,,,,,,,,,,,,,
2293,2021-02-22 16:39:40.195623+00:00,2/22/21,308,after i made 1/5 into 2/10 i found two fractions between 2/10 and 7/10 and 3/10 and 4/10 are the first ones that came to mind,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,2021-02-22 16:40:29.326751+00:00,2/22/21,309,How did you make 1/5 into 2/10?,Teacher,,,1,,,,,,,1,,G,,,,,,,,,,,,,,,,
2293,2021-02-22 16:40:59.497104+00:00,2/22/21,308,I multiplied both the numerator and denominator by 2,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,2021-02-22 16:41:24.101849+00:00,2/22/21,309,Great and what do you know about 2/10 and 7/10?,Teacher,,,1,1,,,,,,1,,G,,general or specific? maybe eliciting?,,,,,,,,,,,,,,
2293,2021-02-22 16:41:49.715053+00:00,2/22/21,308,I know that they have the same denominator,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,2021-02-22 16:44:04.162548+00:00,2/22/21,309," Right, so from there you found 2 fractions between 2/10 and 7/10. Would this strategy work for other problems?",Teacher,,,1,1,,,,1,1,,,S,,revoicing?,,,,,,,,,,,,,,
2298,2021-02-22 16:38:12.661196+00:00,2/22/21,306,Hello! What is your initial understanding or knowledge of the fractions 1/5 and 7/10,Teacher,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,2021-02-22 16:39:12.375219+00:00,2/22/21,304,i know that i can find a common denominator for the fractions so then they be easier to look at,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,2021-02-22 16:40:21.726756+00:00,2/22/21,306," Great, now that you shared your understanding, find the 2 fractions between 1/5 and 7/10 and tell me how you came up with those two fractions",Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
2298,2021-02-22 16:42:28.511412+00:00,2/22/21,304,I did the same process with fractions before and i came up with 2/10 and 7/10,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,2021-02-22 16:42:47.624250+00:00,2/22/21,304,meaning that i found the least common denominator,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,2021-02-22 16:43:13.782085+00:00,2/22/21,306,Using the least common denominator is an effective strategy,Teacher,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
2298,2021-02-22 16:43:35.886178+00:00,2/22/21,306,Are there any other strategies that you could use to find two fractions?,Teacher,,,1,,,,,1,,1,,S,,connection to bigger picture? asking for multiple ways to solve a problem,,,,,,,,,,,,,,
2300,2021-02-22 16:53:48.475221+00:00,2/22/21,304,What are the fractions to initials your answers to this problem ?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
2300,2021-02-22 16:54:17.398842+00:00,2/22/21,306,I'm sorry what do you mean by initials?,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,2021-02-22 16:55:27.072767+00:00,2/22/21,304,Im sorry for the miscommunication. What are your answers to the problem,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
2300,2021-02-22 16:55:42.232851+00:00,2/22/21,304,is that ok to understand,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2300,2021-02-22 16:56:00.180810+00:00,2/22/21,306,My answers are 2/7 and 5/8,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,2021-02-22 16:56:29.796216+00:00,2/22/21,304,Ok great!! how did you come up with those two fractions?,Teacher,,,1,1,,,,,,,,G,,,,,,,,,,,,,,,,
2300,2021-02-22 16:57:37.957941+00:00,2/22/21,306," Well I know that i can just pick two numbers in between the numerators and do the same for the denominators, then I just make two new fractions with those numbers that I found between the numerators and denominators",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,2021-02-22 16:58:19.170531+00:00,2/22/21,304,do you think that you can do this method for all fractions ?,Teacher,,,1,,,,,,1,,,S,,,,,,,,,,,,,,,,
2300,2021-02-22 16:59:33.135052+00:00,2/22/21,306,Well I don't think so because of fractions like 3/4 and 4/5. I can't find numbers in between 3 and 4 or 4 and 5,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,2021-02-22 17:00:10.236000+00:00,2/22/21,304,Ok great!,Teacher,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2502,2021-05-11 17:08:06.959784+00:00,5/11/21,102,Hi Dana,Teacher,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,2021-05-11 17:08:21.862319+00:00,5/11/21,102,Can you tell me what you claim is for the freezing water investigation?,Teacher,,1,,,,,1,1,,1,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:08:11.841904+00:00,5/11/21,104,hi Dana! what did you notice about the changing paper investigation?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:08:46.366466+00:00,5/11/21,114,"I noticed that the weight was the same whether it was flat, crumpled, or torn up",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:09:30.045266+00:00,5/11/21,104,great! do you think that the matter stayed the same or not? explain,Teacher,,,1,1,,,,,,1,,S,,,,,,,,,,,,,,,,
2508,2021-05-11 17:09:51.071064+00:00,5/11/21,114,"I think so because if the weight stays the same, matter stays the same",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:10:13.053312+00:00,5/11/21,104,Great! what did you notice about the freezing water experiement?,Teacher,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:10:50.866715+00:00,5/11/21,114,I noticed that the water weighed 390.5 grams before and after it was frozen,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:11:19.495973+00:00,5/11/21,104,can you name some similarities or diferences you noticed in both experiements?,Teacher,,,1,,,,1,,,1,,S,,,,,,,,,,,,,,,,
2508,2021-05-11 17:11:55.770912+00:00,5/11/21,114,"So a similarity I noticed was that even though the paper and water where changing, the weight was staying the same",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:12:24.139367+00:00,5/11/21,114,The difference would be that one went through 3 changes while the other went through 2,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:12:27.071454+00:00,5/11/21,104,so would you say matter was conserved or not conserved in each experiement?,Teacher,,,1,,,,1,,,1,,S,,,,,,,,,,,,,,,,
2508,2021-05-11 17:12:42.107004+00:00,5/11/21,114,Matter was conserved in each experiment,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:12:55.698746+00:00,5/11/21,104,can you explain your reasoning for that?,Teacher,,,1,,,,,1,,1,,G,,,,,,,,,,,,,,,,
2508,2021-05-11 17:13:32.548739+00:00,5/11/21,114,"So we weighed both the paper and water after each change it went through, and it stayed the same. This means that matter also stayed the same.",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:14:09.107153+00:00,5/11/21,104,so does matter involves just the wight?,Teacher,,,1,,,,1,,,,,S,,,,,,,,,,,,,,,,
2508,2021-05-11 17:14:12.757717+00:00,5/11/21,104,weight,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:14:17.962287+00:00,5/11/21,114,Yes I think so,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,2021-05-11 17:14:46.145590+00:00,5/11/21,104,great job! so our consensus is that matter was conserved in both experiements because they both weihed the same,Teacher,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
2511,2021-05-11 17:12:05.961533+00:00,5/11/21,108,"Hi Dana. We have completed two investigations. The Changing paper and the freezing water investigations. After completing those, do you thing the amount of matter changed or stayed the same for the paper and water?",Teacher,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,
2511,2021-05-11 17:12:29.600766+00:00,5/11/21,118,I think the matter stayed the same,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511,2021-05-11 17:12:45.209507+00:00,5/11/21,108,What is your evidence to support that claim?,Teacher,,,1,,,,,1,,1,,G,,,,,,,,,,,,,,,,
2511,2021-05-11 17:13:15.155325+00:00,5/11/21,118,"The paper weighed the same even if it was flat,crumpled, or torn",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
